radar,track_number,utctimestr,gps_epoch,CntrdLatRng,CntrdLatRRat,CntrdLatAcel,CntrdLngRng,CntrdLngRRat,CntrdLngAcel,CoNrstFcLatRng,CoNrstFcLatRRat,CoNrstFcLatAcel,CoNrstFcLngRng,CoNrstFcLngRRat,CoNrstFcLngAcel,NrstFacTyp,Width,DynamProp,MeasStat,ObjElevtn,ObjID,BurstID,CntrdHeight,RTK_X_M,RTK_Y_M,RTK_Z_M,RTK_EASTING_M,RTK_NORTHING_M,RTK_ALT_M
R,2,2017-May-19 10:24:32.416420475,1495189490.4164205,11.56,-2.125,-1.375,-32.659999999999997,7.5,-0.125,11.49,-2.0,-1.375,-30.73,7.5,-0.125,1,1.3,3,3,3,1.0,-1,1.0,-32.209999999999994,11.467000000000001,-0.84400000000000008,299992.25624334201,4701324.6761455862,250.00444913382105
LF,1,2017-May-19 10:24:32.424869925,1495189490.42487,5.7599999999999998,-1.75,-1.625,15.65,9.625,0.75,5.8499999999999996,-1.875,-1.625,13.75,9.625,0.75,0,1.5600000000000001,3,3,3,4.0,-1,1.0,16.100000000000001,5.6669999999999998,-0.84400000000000008,299985.89281957177,4701373.1063359296,247.8583805075672
R,1,2017-May-19 10:24:32.456417650,1495189490.4564176,6.7199999999999998,-1.875,-0.125,-71.5,9.25,0.25,6.7199999999999998,-1.75,-0.125,-69.540000000000006,9.25,0.25,1,1.5600000000000001,3,3,3,16.0,-1,1.0,-71.049999999999997,6.6269999999999998,-0.84400000000000008,300006.25585143006,4701289.1992363995,252.03775933843869
R,2,2017-May-19 10:24:32.456417650,1495189490.4564176,11.49,-2.125,-1.25,-32.299999999999997,7.375,-0.125,11.42,-2.125,-1.25,-30.379999999999999,7.375,-0.125,1,1.28,3,3,3,1.0,-1,1.0,-31.849999999999998,11.397,-0.84400000000000008,299991.98991456773,4701325.9687429229,250.06815647033503
LF,1,2017-May-19 10:24:32.474866375,1495189490.4748664,5.6799999999999997,-1.875,-1.75,16.039999999999999,9.625,0.75,5.7699999999999996,-2.0,-1.75,14.16,9.625,0.75,0,1.54,3,3,3,4.0,-1,1.0,16.489999999999998,5.5869999999999997,-0.84400000000000008,299985.62963461794,4701374.6676223464,247.82535209973764
R,1,2017-May-19 10:24:32.496414825,1495189490.4964149,6.71,-1.75,-0.125,-71.120000000000005,9.25,0.25,6.71,-1.625,-0.125,-69.159999999999997,9.25,0.25,1,1.5600000000000001,3,3,3,16.0,-1,1.0,-70.670000000000002,6.617,-0.84400000000000008,300005.87078720011,4701290.4843534566,252.15553098980533
R,2,2017-May-19 10:24:32.496414825,1495189490.4964149,11.43,-2.125,-1.25,-31.890000000000001,7.375,-0.125,11.359999999999999,-2.125,-1.25,-29.940000000000001,7.375,-0.125,1,1.28,3,3,3,1.0,-1,1.0,-31.440000000000001,11.337,-0.84400000000000008,299991.69239055912,4701327.3101389827,250.12923164373871
LF,1,2017-May-19 10:24:32.514863575,1495189490.5148635,5.5599999999999996,-2.125,-1.875,16.449999999999999,9.625,0.75,5.6600000000000001,-2.125,-1.875,14.57,9.625,0.75,0,1.54,3,3,3,4.0,-1,1.0,16.899999999999999,5.4669999999999996,-0.84400000000000008,299985.45298988023,4701376.029241913,247.79935436535598
R,1,2017-May-19 10:24:32.536412025,1495189490.536412,6.6900000000000004,-1.625,0.0,-70.739999999999995,9.125,0.25,6.6900000000000004,-1.625,0.0,-68.790000000000006,9.125,0.25,1,1.5600000000000001,3,3,3,16.0,-1,1.0,-70.289999999999992,6.5970000000000004,-0.84400000000000008,300005.48389801802,4701291.7704576058,252.21464828575989
R,2,2017-May-19 10:24:32.536412025,1495189490.536412,11.359999999999999,-2.125,-1.25,-31.600000000000001,7.375,0.0,11.289999999999999,-2.125,-1.25,-29.649999999999999,7.375,0.0,1,1.28,3,3,3,1.0,-1,1.0,-31.150000000000002,11.266999999999999,-0.84400000000000008,299991.42861557339,4701328.5399880782,250.16546205021672
LF,1,2017-May-19 10:24:32.554860750,1495189490.5548608,5.4400000000000004,-2.125,-1.875,16.850000000000001,9.625,0.75,5.5499999999999998,-2.25,-1.875,14.98,9.625,0.75,0,1.54,3,3,3,4.0,-1,1.0,17.300000000000001,5.3470000000000004,-0.84400000000000008,299985.28037457826,4701377.3846128145,247.78340655359463
R,1,2017-May-19 10:24:32.576409175,1495189490.5764091,6.6399999999999997,-1.625,-0.125,-70.359999999999999,9.125,0.25,6.6399999999999997,-1.625,-0.125,-68.420000000000002,9.125,0.25,1,1.5600000000000001,3,3,3,16.0,-1,1.0,-69.909999999999997,6.5469999999999997,-0.84400000000000008,300005.13361378963,4701293.0644279663,252.21344676785117
R,2,2017-May-19 10:24:32.576409175,1495189490.5764091,11.27,-2.25,-1.25,-31.260000000000002,7.375,0.0,11.199999999999999,-2.125,-1.25,-29.32,7.375,0.0,1,1.28,3,3,3,1.0,-1,1.0,-30.810000000000002,11.177,-0.84400000000000008,299991.17666732555,4701329.823987986,250.16764799727795
LF,1,2017-May-19 10:24:32.594857925,1495189490.5948579,5.2999999999999998,-2.25,-2.0,17.260000000000002,9.625,0.75,5.4199999999999999,-2.375,-2.0,15.390000000000001,9.625,0.75,0,1.54,3,3,3,4.0,-1,1.0,17.710000000000001,5.2069999999999999,-0.84400000000000008,299985.12580796046,4701378.7580267433,247.77610165568908
R,1,2017-May-19 10:24:32.616406425,1495189490.6164064,6.6100000000000003,-1.625,-0.125,-69.980000000000004,9.125,0.25,6.6100000000000003,-1.625,-0.125,-68.049999999999997,9.125,0.25,1,1.54,3,3,3,16.0,-1,1.0,-69.530000000000001,6.5170000000000003,-0.84400000000000008,300004.76618147496,4701294.3552655159,252.19616841207809
R,2,2017-May-19 10:24:32.616406425,1495189490.6164064,11.220000000000001,-2.25,-1.25,-30.940000000000001,7.375,0.0,11.140000000000001,-2.125,-1.25,-29.0,7.375,0.0,1,1.28,3,3,3,1.0,-1,1.0,-30.490000000000002,11.127000000000001,-0.84400000000000008,299990.89247743681,4701331.0804717643,250.15821300386517
LF,1,2017-May-19 10:24:32.634855150,1495189490.634855,5.1900000000000004,-2.375,-2.0,17.640000000000001,9.625,0.75,5.3099999999999996,-2.375,-2.0,15.779999999999999,9.625,0.75,0,1.54,3,3,3,4.0,-1,1.0,18.09,5.0970000000000004,-0.84400000000000008,299984.9489535368,4701380.0959611423,247.77337903039009
R,1,2017-May-19 10:24:32.656403575,1495189490.6564035,6.5499999999999998,-1.625,0.0,-69.609999999999999,9.0,0.25,6.5499999999999998,-1.625,0.0,-67.680000000000007,9.0,0.25,1,1.54,3,3,3,16.0,-1,1.0,-69.159999999999997,6.4569999999999999,-0.84400000000000008,300004.44219630916,4701295.6458203979,252.12678456862406
R,2,2017-May-19 10:24:32.656403575,1495189490.6564035,11.15,-2.25,-1.25,-30.620000000000001,7.25,0.125,11.07,-2.25,-1.25,-28.68,7.25,0.125,1,1.28,3,3,3,1.0,-1,1.0,-30.170000000000002,11.057,-0.84400000000000008,299990.63349289447,4701332.3430932127,250.12429163703601
LF,1,2017-May-19 10:24:32.674852250,1495189490.6748521,5.0899999999999999,-2.375,-1.875,18.039999999999999,9.625,0.875,5.2199999999999998,-2.375,-1.875,16.170000000000002,9.625,0.875,0,1.54,3,3,3,4.0,-1,1.0,18.489999999999998,4.9969999999999999,-0.84400000000000008,299984.7596208732,4701381.4528830815,247.77437749851899
R,1,2017-May-19 10:24:32.696400750,1495189490.6964006,6.4699999999999998,-2.125,0.0,-69.25,9.0,0.375,6.4699999999999998,-2.0,0.0,-67.329999999999998,9.0,0.375,1,1.54,3,3,3,16.0,-1,1.0,-68.799999999999997,6.3769999999999998,-0.84400000000000008,300004.14319373947,4701296.9341272227,252.07632245555249
R,2,2017-May-19 10:24:32.696400750,1495189490.6964006,11.09,-2.5,-1.125,-30.32,7.125,0.125,11.02,-2.375,-1.125,-28.390000000000001,7.125,0.125,1,1.28,3,3,3,1.0,-1,1.0,-29.870000000000001,10.997,-0.84400000000000008,299990.3724516675,4701333.5856501972,250.09596227355902
LF,1,2017-May-19 10:24:32.714849425,1495189490.7148495,4.9800000000000004,-2.375,-1.875,18.449999999999999,9.625,0.75,5.1200000000000001,-2.5,-1.875,16.59,9.625,0.75,0,1.5800000000000001,3,3,3,4.0,-1,1.0,18.899999999999999,4.8870000000000005,-0.84400000000000008,299984.57607372163,4701382.822756812,247.77872793845648
R,1,2017-May-19 10:24:32.736397950,1495189490.736398,6.4299999999999997,-2.125,0.0,-68.879999999999995,9.0,0.5,6.4299999999999997,-2.125,0.0,-66.959999999999994,9.0,0.5,1,1.54,3,3,3,16.0,-1,1.0,-68.429999999999993,6.3369999999999997,-0.84400000000000008,300003.79809194274,4701298.2220133152,252.0139748165123
R,2,2017-May-19 10:24:32.736397950,1495189490.736398,11.02,-2.5,-1.125,-30.030000000000001,7.0,0.0,10.94,-2.375,-1.125,-28.100000000000001,7.0,0.0,1,1.26,3,3,3,1.0,-1,1.0,-29.580000000000002,10.927,-0.84400000000000008,299990.12127231382,4701334.8221466066,250.07349859598889
LF,1,2017-May-19 10:24:32.754846675,1495189490.7548466,4.8700000000000001,-2.375,-1.875,18.84,9.5,0.875,5.0,-2.5,-1.875,16.98,9.5,0.875,0,1.5600000000000001,3,3,3,4.0,-1,1.0,19.289999999999999,4.7770000000000001,-0.84400000000000008,299984.40162546159,4701384.175735971,247.78514880820089
R,1,2017-May-19 10:24:32.776395100,1495189490.7763951,6.3600000000000003,-2.375,-0.125,-68.5,9.0,0.5,6.3700000000000001,-2.375,-0.125,-66.579999999999998,9.0,0.5,1,1.54,3,3,3,16.0,-1,1.0,-68.049999999999997,6.2670000000000003,-0.84400000000000008,300003.48736749933,4701299.5306397965,251.9640037257908
R,2,2017-May-19 10:24:32.776395100,1495189490.7763951,10.949999999999999,-2.625,-1.125,-29.73,7.0,0.0,10.869999999999999,-2.5,-1.125,-27.809999999999999,7.0,0.0,1,1.26,3,3,3,1.0,-1,1.0,-29.280000000000001,10.856999999999999,-0.84400000000000008,299989.87275163742,4701336.0703532733,250.04760764585623
LF,1,2017-May-19 10:24:32.794843850,1495189490.7948439,4.7699999999999996,-2.375,-1.75,19.23,9.625,0.875,4.9100000000000001,-2.5,-1.75,17.370000000000001,9.625,0.875,0,1.5600000000000001,3,3,3,4.0,-1,1.0,19.68,4.6769999999999996,-0.84400000000000008,299984.22235686489,4701385.5266892714,247.78108196244077
R,1,2017-May-19 10:24:32.816392300,1495189490.8163922,6.2699999999999996,-2.5,0.0,-68.140000000000001,8.875,0.5,6.2699999999999996,-2.375,0.0,-66.219999999999999,8.875,0.5,1,1.54,3,3,3,16.0,-1,1.0,-67.689999999999998,6.1769999999999996,-0.84400000000000008,300003.19559109455,4701300.8261416545,251.9423154923883
R,2,2017-May-19 10:24:32.816392300,1495189490.8163922,10.880000000000001,-2.625,-1.125,-29.469999999999999,6.875,0.0,10.800000000000001,-2.625,-1.125,-27.559999999999999,6.875,0.0,1,1.26,3,3,3,1.0,-1,1.0,-29.02,10.787000000000001,-0.84400000000000008,299989.63173570053,4701337.2821183912,250.04374047960658
LF,1,2017-May-19 10:24:32.834841100,1495189490.834841,4.6399999999999997,-2.5,-1.875,19.600000000000001,9.5,0.875,4.7800000000000002,-2.625,-1.875,17.75,9.5,0.875,0,1.5600000000000001,3,3,3,4.0,-1,1.0,20.050000000000001,4.5469999999999997,-0.84400000000000008,299984.07607358828,4701386.8664297974,247.77884968772486
R,1,2017-May-19 10:24:32.856389575,1495189490.8563895,6.2400000000000002,-2.5,-0.125,-67.75,8.875,0.5,6.2400000000000002,-2.5,-0.125,-65.859999999999999,8.875,0.5,1,1.52,3,3,3,16.0,-1,1.0,-67.299999999999997,6.1470000000000002,-0.84400000000000008,300002.83310347795,4701302.1367344577,251.94181160416412
R,2,2017-May-19 10:24:32.856389575,1495189490.8563895,10.77,-2.75,-1.125,-29.18,6.875,0.0,10.68,-2.75,-1.125,-27.27,6.875,0.0,1,1.26,3,3,3,1.0,-1,1.0,-28.73,10.677,-0.84400000000000008,299989.42214090173,4701338.5331741041,250.04153165516706
LF,1,2017-May-19 10:24:32.874838250,1495189490.8748384,4.5099999999999998,-2.625,-1.875,19.98,9.5,0.75,4.6600000000000001,-2.625,-1.875,18.129999999999999,9.5,0.75,0,1.5600000000000001,3,3,3,4.0,-1,1.0,20.43,4.4169999999999998,-0.84400000000000008,299983.93646113761,4701388.2189571476,247.75680008118104
LR,1,2017-May-19 10:24:32.875148175,1495189490.8751481,11.94,-3.25,-1.5,-28.129999999999999,6.75,-0.125,11.84,-3.25,-1.5,-26.41,6.75,-0.125,1,1.8200000000000001,3,3,3,23.0,-1,1.0,-27.68,11.847,-0.84400000000000008,299987.9178739388,4701339.7533713067,249.99562594048552
R,1,2017-May-19 10:24:32.896386700,1495189490.8963866,6.1699999999999999,-2.5,-0.25,-67.400000000000006,8.875,0.5,6.1699999999999999,-2.375,-0.25,-65.5,8.875,0.5,1,1.52,3,3,3,16.0,-1,1.0,-66.950000000000003,6.077,-0.84400000000000008,300002.53397311753,4701303.4244303145,251.97486350756282
R,2,2017-May-19 10:24:32.896386700,1495189490.8963866,10.699999999999999,-2.75,-1.25,-28.870000000000001,6.75,-0.125,10.619999999999999,-2.625,-1.25,-26.960000000000001,6.75,-0.125,1,1.26,3,3,3,1.0,-1,1.0,-28.420000000000002,10.606999999999999,-0.84400000000000008,299989.17697175039,4701339.7969510406,250.04819526667296
LF,1,2017-May-19 10:24:32.914835400,1495189490.9148355,4.3700000000000001,-2.625,-1.875,20.359999999999999,9.375,0.75,4.5199999999999996,-2.625,-1.875,18.510000000000002,9.375,0.75,0,1.5600000000000001,3,3,3,4.0,-1,1.0,20.809999999999999,4.2770000000000001,-0.84400000000000008,299983.80777068029,4701389.5745866401,247.74278533957735
LR,1,2017-May-19 10:24:32.915145350,1495189490.9151454,11.83,-3.25,-1.625,-27.809999999999999,6.75,-0.125,11.73,-3.25,-1.625,-26.100000000000001,6.75,-0.125,1,1.8200000000000001,3,3,3,23.0,-1,1.0,-27.359999999999999,11.737,-0.84400000000000008,299987.7063566955,4701341.038123236,249.98181351806301
R,1,2017-May-19 10:24:32.936383875,1495189490.936384,6.0800000000000001,-2.5,-0.25,-67.040000000000006,8.875,0.5,6.0800000000000001,-2.375,-0.25,-65.150000000000006,8.875,0.5,1,1.52,3,3,3,16.0,-1,1.0,-66.590000000000003,5.9870000000000001,-0.84400000000000008,300002.23271001165,4701304.7236261396,251.97098613894497
R,2,2017-May-19 10:24:32.936383875,1495189490.936384,10.619999999999999,-2.75,-1.25,-28.5,6.75,0.0,10.529999999999999,-2.75,-1.25,-26.59,6.75,0.0,1,1.26,3,3,3,1.0,-1,1.0,-28.050000000000001,10.526999999999999,-0.84400000000000008,299988.91984718328,4701341.1237708386,250.03698788181222
LF,1,2017-May-19 10:24:32.954832625,1495189490.9548326,4.25,-2.75,-1.875,20.75,9.375,0.75,4.4000000000000004,-2.75,-1.875,18.890000000000001,9.375,0.75,0,1.5600000000000001,3,3,3,4.0,-1,1.0,21.199999999999999,4.157,-0.84400000000000008,299983.65879973321,4701390.9380217176,247.72863938465983
LR,1,2017-May-19 10:24:32.955142525,1495189490.9551425,11.720000000000001,-3.375,-1.625,-27.489999999999998,6.75,-0.125,11.619999999999999,-3.375,-1.625,-25.780000000000001,6.75,-0.125,1,1.8,3,3,3,23.0,-1,1.0,-27.039999999999999,11.627000000000001,-0.84400000000000008,299987.49492083775,4701342.3257251885,249.97080375817876
R,1,2017-May-19 10:24:32.976381125,1495189490.9763811,6.0300000000000002,-2.625,-0.375,-66.700000000000003,8.75,0.5,6.0199999999999996,-2.625,-0.375,-64.819999999999993,8.75,0.5,1,1.52,3,3,3,16.0,-1,1.0,-66.25,5.9370000000000003,-0.84400000000000008,300001.91168344201,4701305.9970432986,251.96283431945682
R,2,2017-May-19 10:24:32.976381125,1495189490.9763811,10.56,-2.875,-1.25,-28.18,6.75,0.0,10.470000000000001,-2.75,-1.25,-26.260000000000002,6.75,0.0,1,1.24,3,3,3,1.0,-1,1.0,-27.73,10.467000000000001,-0.84400000000000008,299988.66248659452,4701342.3976295376,250.02185406505868
LF,1,2017-May-19 10:24:32.994829775,1495189490.9948299,4.1500000000000004,-2.75,-1.875,21.140000000000001,9.5,0.75,4.3099999999999996,-2.75,-1.875,19.280000000000001,9.5,0.75,0,1.5600000000000001,3,3,3,4.0,-1,1.0,21.59,4.0570000000000004,-0.84400000000000008,299983.49428557552,4701392.2991876397,247.71764668870915
LR,1,2017-May-19 10:24:33.005139000,1495189491.0051391,11.58,-3.5,-1.75,-27.289999999999999,6.625,-0.25,11.470000000000001,-3.5,-1.75,-25.5,6.625,-0.25,1,1.8600000000000001,3,3,3,23.0,-1,1.0,-26.84,11.487,-0.84400000000000008,299987.27869604877,4701343.7433585571,249.95574387477734
R,1,2017-May-19 10:24:33.026377525,1495189491.0263774,5.9900000000000002,-2.75,-0.5,-66.329999999999998,8.75,0.5,5.9800000000000004,-2.75,-0.5,-64.459999999999994,8.75,0.5,1,1.5,3,3,3,16.0,-1,1.0,-65.879999999999995,5.8970000000000002,-0.84400000000000008,300001.4828730966,4701307.529856028,251.9173198744833
R,2,2017-May-19 10:24:33.026377525,1495189491.0263774,10.48,-2.875,-1.125,-27.829999999999998,6.75,0.125,10.390000000000001,-2.75,-1.125,-25.91,6.75,0.125,1,1.24,3,3,3,1.0,-1,1.0,-27.379999999999999,10.387,-0.84400000000000008,299988.35001290956,4701343.9471827913,249.98952456624588
LF,1,2017-May-19 10:24:33.034826950,1495189491.034827,4.0099999999999998,-2.75,-1.875,21.5,9.375,0.75,4.1699999999999999,-2.75,-1.875,19.66,9.375,0.75,0,1.54,3,3,3,4.0,-1,1.0,21.949999999999999,3.9169999999999998,-0.84400000000000008,299983.37875992811,4701393.6426359015,247.71350942005634
LR,1,2017-May-19 10:24:33.045136225,1495189491.0451362,11.460000000000001,-3.75,-1.75,-27.0,6.625,-0.125,11.34,-3.625,-1.75,-25.219999999999999,6.625,-0.125,1,1.8600000000000001,3,3,3,23.0,-1,1.0,-26.550000000000001,11.367000000000001,-0.84400000000000008,299987.08281196933,4701345.0083887661,249.92581443043295
R,1,2017-May-19 10:24:33.066374725,1495189491.0663748,5.9299999999999997,-2.875,-0.5,-65.959999999999994,8.625,0.375,5.9100000000000001,-2.875,-0.5,-64.079999999999998,8.625,0.375,1,1.5,3,3,3,16.0,-1,1.0,-65.509999999999991,5.8369999999999997,-0.84400000000000008,300001.14447827253,4701308.8344028955,251.86764786654979
R,2,2017-May-19 10:24:33.066374725,1495189491.0663748,10.390000000000001,-2.875,-1.125,-27.5,6.875,0.125,10.289999999999999,-2.75,-1.125,-25.59,6.875,0.125,1,1.24,3,3,3,1.0,-1,1.0,-27.050000000000001,10.297000000000001,-0.84400000000000008,299988.11235801794,4701345.243058918,249.96060609515132
LF,1,2017-May-19 10:24:33.084823475,1495189491.0848234,3.8999999999999999,-2.75,-1.75,21.890000000000001,9.375,0.75,4.0599999999999996,-2.75,-1.75,20.050000000000001,9.375,0.75,0,1.54,3,3,3,4.0,-1,1.0,22.34,3.8069999999999999,-0.84400000000000008,299983.19050153904,4701395.2543375343,247.72126249306095
LR,1,2017-May-19 10:24:33.085133375,1495189491.0851333,11.34,-4.0,-1.875,-26.73,6.5,-0.125,11.220000000000001,-3.875,-1.875,-24.949999999999999,6.5,-0.125,1,1.8600000000000001,3,3,3,23.0,-1,1.0,-26.280000000000001,11.247,-0.84400000000000008,299986.89021981496,4701346.2556054955,249.8879058218192
R,1,2017-May-19 10:24:33.106371875,1495189491.1063719,5.8099999999999996,-3.375,-0.5,-65.579999999999998,8.625,0.625,5.79,-3.25,-0.5,-63.710000000000001,8.625,0.625,1,1.5,3,3,3,16.0,-1,1.0,-65.129999999999995,5.7169999999999996,-0.84400000000000008,300000.86262003897,4701310.1631620601,251.78000905764969
R,2,2017-May-19 10:24:33.106371875,1495189491.1063719,10.33,-2.625,-0.75,-27.18,7.0,0.5,10.24,-2.625,-0.75,-25.280000000000001,7.0,0.5,1,1.24,3,3,3,1.0,-1,1.0,-26.73,10.237,-0.84400000000000008,299987.8486044571,4701346.5244718511,249.91427897918533
LF,1,2017-May-19 10:24:33.124820575,1495189491.1248205,3.8199999999999998,-2.75,-1.75,22.260000000000002,9.375,0.625,3.98,-2.75,-1.75,20.420000000000002,9.25,0.625,0,1.6200000000000001,3,3,3,4.0,-1,1.0,22.710000000000001,3.7269999999999999,-0.84400000000000008,299983.02512657398,4701396.6007142002,247.73133600049943
LR,1,2017-May-19 10:24:33.125130575,1495189491.1251307,11.23,-4.0,-1.875,-26.449999999999999,6.375,-0.25,11.1,-4.0,-1.875,-24.670000000000002,6.375,-0.25,1,1.8400000000000001,3,3,3,23.0,-1,1.0,-26.0,11.137,-0.84400000000000008,299986.68041092227,4701347.5123149045,249.86209898791628
R,1,2017-May-19 10:24:33.126370450,1495189491.1263704,5.7000000000000002,-3.25,-0.5,-65.219999999999999,8.625,0.625,5.6799999999999997,-3.25,-0.5,-63.350000000000001,8.625,0.625,1,1.5,3,3,3,16.0,-1,1.0,-64.769999999999996,5.6070000000000002,-0.84400000000000008,300000.72505787649,4701311.0035854811,251.74740209076674
R,2,2017-May-19 10:24:33.126370450,1495189491.1263704,10.289999999999999,-2.375,-0.5,-26.879999999999999,7.125,0.625,10.199999999999999,-2.375,-0.5,-24.969999999999999,7.125,0.625,1,1.24,3,3,3,1.0,-1,1.0,-26.43,10.196999999999999,-0.84400000000000008,299987.69234975561,4701347.3044165038,249.89756802371429
LF,1,2017-May-19 10:24:33.164817800,1495189491.1648178,3.7200000000000002,-2.75,-1.75,22.629999999999999,9.25,0.625,3.8799999999999999,-2.75,-1.75,20.780000000000001,9.25,0.625,0,1.6200000000000001,3,3,3,4.0,-1,1.0,23.079999999999998,3.6270000000000002,-0.84400000000000008,299982.87920519686,4701397.9538865052,247.74423179197149
LR,1,2017-May-19 10:24:33.165127775,1495189491.1651278,11.08,-4.125,-1.875,-26.18,6.25,-0.25,10.949999999999999,-4.125,-1.875,-24.399999999999999,6.25,-0.25,1,1.8400000000000001,3,3,3,23.0,-1,1.0,-25.73,10.987,-0.84400000000000008,299986.5187769956,4701348.7701010751,249.8165415841915
R,1,2017-May-19 10:24:33.186366350,1495189491.1863663,5.5999999999999996,-3.25,-0.5,-64.829999999999998,8.5,0.5,5.5800000000000001,-3.125,-0.5,-62.969999999999999,8.5,0.5,1,1.52,3,3,3,16.0,-1,1.0,-64.379999999999995,5.5069999999999997,-0.84400000000000008,300000.25254241476,4701312.8049161676,251.61106489366625
R,2,2017-May-19 10:24:33.186366350,1495189491.1863663,10.24,-2.25,-0.375,-26.579999999999998,7.125,0.625,10.16,-2.25,-0.375,-24.670000000000002,7.125,0.625,1,1.24,3,3,3,1.0,-1,1.0,-26.129999999999999,10.147,-0.84400000000000008,299987.29555045231,4701349.048009281,249.83718191308418
LF,1,2017-May-19 10:24:33.204815025,1495189491.2048149,3.6200000000000001,-2.625,-1.625,23.0,9.25,0.625,3.79,-2.75,-1.625,21.170000000000002,9.25,0.625,0,1.6200000000000001,3,3,3,4.0,-1,1.0,23.449999999999999,3.5270000000000001,-0.84400000000000008,299982.74228180834,4701399.3106130389,247.76399024634495
LR,1,2017-May-19 10:24:33.205125000,1495189491.2051251,10.949999999999999,-4.25,-2.0,-25.899999999999999,6.125,-0.375,10.82,-4.125,-2.0,-24.120000000000001,6.125,-0.375,1,1.8400000000000001,3,3,3,23.0,-1,1.0,-25.449999999999999,10.856999999999999,-0.84400000000000008,299986.32750296313,4701350.0360151734,249.78861229987524
R,1,2017-May-19 10:24:33.206364900,1495189491.2063649,5.5,-3.375,-0.5,-64.469999999999999,8.5,0.625,5.4800000000000004,-3.375,-0.5,-62.609999999999999,8.5,0.625,1,1.52,3,3,3,16.0,-1,1.0,-64.019999999999996,5.407,-0.84400000000000008,300000.10912394669,4701313.6460095914,251.57237707710857
R,2,2017-May-19 10:24:33.206364900,1495189491.2063649,10.17,-2.375,-0.5,-26.280000000000001,6.875,0.5,10.09,-2.375,-0.5,-24.370000000000001,6.875,0.5,1,1.22,3,3,3,1.0,-1,1.0,-25.830000000000002,10.077,-0.84400000000000008,299987.17162434716,4701349.8375722459,249.81826855829729
LF,1,2017-May-19 10:24:33.244812250,1495189491.2448123,3.5,-2.5,-1.5,23.359999999999999,9.25,0.625,3.6699999999999999,-2.625,-1.5,21.530000000000001,9.125,0.625,0,1.6000000000000001,3,3,3,4.0,-1,1.0,23.809999999999999,3.407,-0.84400000000000008,299982.62801333331,4701400.6611273279,247.77790036416889
LR,1,2017-May-19 10:24:33.245122200,1495189491.2451222,10.83,-4.375,-1.875,-25.629999999999999,6.0,-0.375,10.69,-4.375,-1.875,-23.859999999999999,6.0,-0.375,1,1.8200000000000001,3,3,3,23.0,-1,1.0,-25.18,10.737,-0.84400000000000008,299986.13547631836,4701351.2899248553,249.76059295547026
R,1,2017-May-19 10:24:33.246362075,1495189491.246362,5.4100000000000001,-3.75,-0.5,-64.140000000000001,8.5,0.75,5.3799999999999999,-3.625,-0.5,-62.289999999999999,8.5,0.75,1,1.52,3,3,3,16.0,-1,1.0,-63.689999999999998,5.3170000000000002,-0.84400000000000008,299999.80299223325,4701314.9228823222,251.50235243427812
R,2,2017-May-19 10:24:33.246362075,1495189491.246362,10.109999999999999,-2.5,-0.375,-26.0,6.875,0.625,10.039999999999999,-2.375,-0.375,-24.09,6.875,0.625,1,1.22,3,3,3,1.0,-1,1.0,-25.550000000000001,10.016999999999999,-0.84400000000000008,299986.91849521844,4701351.0864172913,249.78827098367711
LF,1,2017-May-19 10:24:33.284809425,1495189491.2848094,3.4300000000000002,-2.5,-1.5,23.719999999999999,9.125,0.625,3.6000000000000001,-2.625,-1.5,21.899999999999999,9.125,0.625,0,1.6599999999999999,3,3,3,4.0,-1,1.0,24.169999999999998,3.3370000000000002,-0.84400000000000008,299982.47088171204,4701402.0047509056,247.7967069331973
LR,1,2017-May-19 10:24:33.285119375,1495189491.2851193,10.67,-4.625,-2.0,-25.440000000000001,5.875,-0.375,10.52,-4.625,-2.0,-23.620000000000001,5.875,-0.375,1,1.8200000000000001,3,3,3,23.0,-1,1.0,-24.990000000000002,10.577,-0.84400000000000008,299985.9973322216,4701352.4776510755,249.7341612442346
R,1,2017-May-19 10:24:33.286359300,1495189491.2863593,5.3200000000000003,-4.0,-0.625,-63.829999999999998,8.25,0.625,5.2800000000000002,-3.875,-0.625,-61.979999999999997,8.25,0.625,1,1.52,3,3,3,16.0,-1,1.0,-63.379999999999995,5.2270000000000003,-0.84400000000000008,299999.49311745545,4701316.181236865,251.42196938619003
R,2,2017-May-19 10:24:33.286359300,1495189491.2863593,10.06,-2.625,-0.375,-25.670000000000002,6.75,0.625,9.9900000000000002,-2.5,-0.375,-23.760000000000002,6.75,0.625,1,1.22,3,3,3,1.0,-1,1.0,-25.220000000000002,9.9670000000000005,-0.84400000000000008,299986.64237682987,4701352.3852107357,249.75345468631309
LF,1,2017-May-19 10:24:33.324806625,1495189491.3248067,3.3500000000000001,-2.5,-1.375,24.100000000000001,9.125,0.625,3.52,-2.5,-1.375,22.280000000000001,9.125,0.625,0,1.6599999999999999,3,3,3,4.0,-1,1.0,24.550000000000001,3.2570000000000001,-0.84400000000000008,299982.32330632769,4701403.3714668769,247.8075049100874
LR,1,2017-May-19 10:24:33.325116525,1495189491.3251166,10.529999999999999,-4.75,-2.125,-25.190000000000001,5.75,-0.375,10.369999999999999,-4.75,-2.125,-23.379999999999999,5.75,-0.375,1,1.8200000000000001,3,3,3,23.0,-1,1.0,-24.740000000000002,10.436999999999999,-0.84400000000000008,299985.83132585522,4701353.7213354772,249.70875473841949
